model,disclosure,horizon,axis,stratum,n,rel_impr_pct,dm_q_stat,dm_q_p,ci_lo,ci_hi,placebo_rel_impr_pct
C1_bert_s1,combined,5,vol_regime,mid,11020,2.098008790691088,-11.340003446349327,1.2134235238073153e-29,0.0021381840790609978,0.0029822267212397677,0.01092258622783669
C1_bert_s1,combined,5,period,<=2022,8224,0.7748357888042565,-3.317788467376848,0.0009112711042734775,0.0003410358670498325,0.0013791896653145062,0.036152520505152795
C1_bert_s1,combined,5,period,2023,8219,2.0750747764605584,-9.673367921548703,5.125680250097974e-22,0.001986289162398554,0.0029811721376908264,0.0038953867759315792
C1_bert_s1,combined,5,period,2024-2025,16617,2.4036342737710674,-15.553727907538173,3.616434795178027e-54,0.002839389529619625,0.003633425147771755,0.006109153485032721
C1_bert_s1,combined,10,all,ALL,32934,0.5774462294718928,-8.189452488900503,2.7179409922598958e-16,0.00038099184761766644,0.0006317791047809831,-0.012482164671285071
C1_bert_s1,combined,10,vol_regime,high,10978,0.32932496961492896,-2.647194626184262,0.008127853918985468,9.324857572391417e-05,0.0005740928253241398,-0.10753133147671261
C1_bert_s1,combined,10,vol_regime,low,10978,1.1725433628464443,-8.863244514404217,8.970484756743756e-19,0.0007488210334016331,0.001168893762601679,0.13684610544530357
C1_bert_s1,combined,10,vol_regime,mid,10978,0.2874392668445429,-2.239301566765524,0.025156247918163756,3.543865897054176e-05,0.0004492434843218256,-0.04648582770270414
C1_bert_s1,combined,10,period,<=2022,8215,1.149606321534599,-8.52391987448352,1.817500985386677e-17,0.0006838019212646678,0.0010986966768358215,0.21732365498665682
C1_bert_s1,combined,10,period,2023,8215,0.24335891750343813,-1.636727631504507,0.10172570177430415,-4.121812002099496e-05,0.00045048582524063286,-0.08617004404598173
C1_bert_s1,combined,10,period,2024-2025,16504,0.4915050472995158,-5.016402451244115,5.319484508314362e-07,0.00028423076955842757,0.0006544733311012389,-0.07318864217461987
C1_bert_s1,combined,20,all,ALL,32634,1.296088712845696,-21.4839733367888,1.1153324858854279e-101,0.00077340226629171,0.0009310944188198435,-0.07816085868114316
C1_bert_s1,combined,20,vol_regime,high,10878,1.1080770990797102,-11.107227890067648,1.6464374310465294e-28,0.0007100430809849583,0.0010046676457533149,-0.06652885104945405
C1_bert_s1,combined,20,vol_regime,low,10878,1.6292618756806776,-12.546832339887851,7.325568365715242e-36,0.0007906556659006561,0.0010738044457458539,-0.1185341603294125
C1_bert_s1,combined,20,vol_regime,mid,10878,1.2236695883971667,-10.635652024464461,2.7380127466991506e-26,0.0006297833859689115,0.000910009206643408,-0.05581596601926413
C1_bert_s1,combined,20,period,<=2022,8201,1.4433372382966592,-11.020653346186766,4.777962049713169e-28,0.0006265610336048172,0.0008922412881472604,-0.08546971570493879
C1_bert_s1,combined,20,period,2023,8205,1.1459506920987397,-9.324050214512363,1.4149824655326735e-20,0.0005753545235297623,0.0008910896397667595,-0.1325255713227448
C1_bert_s1,combined,20,period,2024-2025,16228,1.3091976198846882,-16.09221977528047,8.104416714082781e-58,0.0008490750502754262,0.0010715806450554137,-0.051424233588487106
C2_finbert_s1,combined,5,all,ALL,33060,1.3930820857894888,-16.13425619232392,2.4497017381114918e-58,0.0015287876300369495,0.001955293307775277,0.0061622816413186236
C2_finbert_s1,combined,5,vol_regime,high,11019,1.1070099866299452,-8.114326498319059,5.403660717785701e-16,0.0010777164126864734,0.00177253566120396,0.001380766493743519
C2_finbert_s1,combined,5,vol_regime,low,11021,1.6733956240164656,-9.592786888629432,1.0421608067132253e-21,0.001675720842195108,0.0025368288699891064,0.012031056532361039
C2_finbert_s1,combined,5,vol_regime,mid,11020,1.4036714604082405,-9.788209165881373,1.5629504996842145e-22,0.0013757890096127439,0.0020448598495521994,0.005110970900319578
C2_finbert_s1,combined,5,period,<=2022,8224,1.5141718994002529,-8.65220791620427,6.010405960251588e-18,0.0013207801782492512,0.0020841817811996987,0.012457998432662157
C2_finbert_s1,combined,5,period,2023,8219,1.3478048135465102,-8.374791405378577,6.446935537276433e-17,0.0012499290227544516,0.0019913050545653558,0.002871398317857383
C2_finbert_s1,combined,5,period,2024-2025,16617,1.3634425250307265,-11.001614934534405,4.691019608144744e-28,0.0015084064832037907,0.002153817232232792,0.005033278074351284
C2_finbert_s1,combined,10,all,ALL,32934,2.1852457106148555,-14.080259036744728,6.780858941056164e-45,0.0016507391975196322,0.0021908028529231917,-0.03734574003783331
C2_finbert_s1,combined,10,vol_regime,high,10978,3.039296055932594,-12.097963844618068,1.7675144831745787e-33,0.0025123865480330067,0.0034729856238920496,0.08077458074282452
C2_finbert_s1,combined,10,vol_regime,low,10978,1.4814142161625619,-4.729028743408573,2.2840578385504215e-06,0.0007128676346100408,0.0017160139469894206,-0.11367098945581819
C2_finbert_s1,combined,10,vol_regime,mid,10978,1.8654021940329646,-6.788154912699496,1.1943540726470747e-11,0.0011218794196637255,0.002025040454202836,-0.10218718452457846
C2_finbert_s1,combined,10,period,<=2022,8215,1.5966567798835463,-4.5936386484928375,4.420735466667847e-06,0.0006808692334296261,0.0017823312058151664,-0.2598974833974706
C2_finbert_s1,combined,10,period,2023,8215,1.980069365456287,-6.4651992986885505,1.0693968872948757e-10,0.0011610124169688914,0.0021286652981282205,0.016434060363127945
C2_finbert_s1,combined,10,period,2024-2025,16504,2.511249241209608,-12.006319605125485,4.5208837604957266e-33,0.002006810632545624,0.002788222201027132,0.02905556367275967
C2_finbert_s1,combined,20,all,ALL,32634,4.280416667935992,-27.1573208813561,1.2728812643557705e-160,0.0026048202703011884,0.003015335420072608,-0.16651926830955643
C2_finbert_s1,combined,20,vol_regime,high,10878,3.653171881714844,-14.82585352317842,3.0124738817302818e-49,0.00243952654998009,0.0031759752893496434,-0.14578081431449522
C2_finbert_s1,combined,20,vol_regime,low,10878,5.248712756592138,-13.679529869538431,3.0074222069370573e-42,0.002571900142284628,0.0034131592568315662,-0.18916165381783284
C2_finbert_s1,combined,20,vol_regime,mid,10878,4.1683057594148565,-14.560626496998145,1.3997893626855544e-47,0.0022623343479075,0.002999997901242551,-0.17128551706133163
C2_finbert_s1,combined,20,period,<=2022,8201,4.984247099673351,-13.607315041820872,1.0259829962590228e-41,0.002237223871313611,0.0029888874634905684,-0.039837920476997545
C2_finbert_s1,combined,20,period,2023,8205,3.6961871714123227,-11.915957794832353,1.8094596517019169e-32,0.001978147091403454,0.002765925971739772,-0.232271159099195
C2_finbert_s1,combined,20,period,2024-2025,16228,4.283968877753406,-20.39525697919648,2.56560229345931e-91,0.0028464873074205204,0.0034415339396747183,-0.1833368073013425
C4_longformer,combined,5,all,ALL,33060,1.4571408192461688,-17.22794292263441,3.1918844960315406e-66,0.00161329429577853,0.0020328294066190985,0.01751989492886961
C4_longformer,combined,5,vol_regime,high,11019,1.9588882118014503,-14.23403327376635,1.426790651632906e-45,0.0021760825297868127,0.0028490059774446837,-0.0044569555063723445
C4_longformer,combined,5,vol_regime,low,11021,0.9284696525320311,-5.493175070991257,4.0353938263224e-08,0.0007490236382263472,0.0015845737266508629,0.03318883615525405
C4_longformer,combined,5,vol_regime,mid,11020,1.4769930605909796,-10.531441534196928,8.205664506606684e-26,0.0014718269413482863,0.002129837009050101,0.024420926297538625
C4_longformer,combined,5,period,<=2022,8224,0.618440468565748,-2.9535577100767014,0.0031502317647623367,0.00021822777899293427,0.0011590486211098404,0.07365244379650399
C4_longformer,combined,5,period,2023,8219,1.5882229954300002,-9.68285154462105,4.676570541084646e-22,0.0015097002578213798,0.00228167519484488,-0.004175428694258406
C4_longformer,combined,5,period,2024-2025,16617,1.7427059184499838,-16.060578739791616,1.3083398238422309e-57,0.0020583217033382137,0.002617406993878347,0.004090880157033101
C4_longformer,combined,10,all,ALL,32934,2.2531578635833145,-13.018572523649029,1.1954244976587759e-38,0.0016824841540578404,0.002284107634299121,-0.0065444359452159874
C4_longformer,combined,10,vol_regime,high,10978,2.4358604296073816,-8.224813810864138,2.175391484292545e-16,0.0018218544175387418,0.0029913745483334947,0.008469583416608898
C4_longformer,combined,10,vol_regime,low,10978,1.876604980043493,-5.317171970127693,1.0746151382211569e-07,0.0009777832289431076,0.002080668174757126,0.007535591701554687
C4_longformer,combined,10,vol_regime,mid,10978,2.4062728782799625,-8.2145240924381,2.3690260945606003e-16,0.0015209361132183033,0.002502215772966948,-0.038099733936770894
C4_longformer,combined,10,period,<=2022,8215,2.7644080204506816,-7.524916203401558,5.8334374886687e-14,0.0015533646714645266,0.0027091311778204255,-0.04411497104984356
C4_longformer,combined,10,period,2023,8215,1.6859671996858518,-4.2676812219024605,1.997334482099251e-05,0.0007617918600386237,0.0020411387659128245,-0.017860196443445386
C4_longformer,combined,10,period,2024-2025,16504,2.292669835463831,-10.27783651872557,1.0528945038492437e-24,0.0017580378108574253,0.0025962135083329556,0.013493909396515813
C4_longformer,combined,20,all,ALL,32634,0.01652241943443752,-29.61910465952725,2.817889989259659e-190,1.0101926807786318e-05,1.1544002818029618e-05,-0.11627804902530259
C4_longformer,combined,20,vol_regime,high,10878,0.014896612023894463,-17.64493668068749,1.0049215473009555e-68,1.0209806032476839e-05,1.2716087515095477e-05,-0.11861929571940129
C4_longformer,combined,20,vol_regime,low,10878,0.01774954266362016,-15.262560667959914,4.694367711822132e-52,8.854402272186545e-06,1.1376256455569753e-05,-0.11625319544902672
C4_longformer,combined,20,vol_regime,mid,10878,0.0173914444312751,-16.091357559758382,1.352922279372843e-57,9.643599970004743e-06,1.233390580517513e-05,-0.11345150484745939
C4_longformer,combined,20,period,<=2022,8201,0.01875252410562125,-16.180040053419567,5.482126320445708e-58,8.667886002457443e-06,1.1088343644825034e-05,0.06087222038595317
C4_longformer,combined,20,period,2023,8205,0.015410563642669276,-13.973479744451817,7.185675579994227e-44,8.499998680536713e-06,1.1221184850571539e-05,-0.19559377745461412
C4_longformer,combined,20,period,2024-2025,16228,0.016206140729534323,-20.98568727399581,1.6908418814956726e-96,1.0755675111120703e-05,1.2932957763959124e-05,-0.1453916941940445
C5_qwen3,combined,5,all,ALL,33060,0.010461962411913167,-2.0861346997549504,0.0369740693574156,3.007458933283616e-07,2.507230270518665e-05,-0.11465265602423322
C5_qwen3,combined,5,vol_regime,high,11019,0.029102138825544657,-3.428765628105452,0.0006085524154316372,1.6366780886473257e-05,5.789320065372062e-05,0.019841313860831846
C5_qwen3,combined,5,vol_regime,low,11021,-0.00023551461908079513,0.026921293200758794,0.978522997621663,-2.2457477771800863e-05,1.990903967845945e-05,-0.23908543214892783
C5_qwen3,combined,5,vol_regime,mid,11020,0.0019180684650010325,-0.21265798200748287,0.8315976762826343,-1.9213292026852333e-05,2.3569487681854495e-05,-0.127263347457736
C5_qwen3,combined,5,period,<=2022,8224,-0.02494358595010419,1.9647349330125887,0.04947854464864354,-5.7986630585090204e-05,-1.2264757417040381e-06,-0.1869702599440601
C5_qwen3,combined,5,period,2023,8219,0.05455506276180347,-5.603003433551495,2.1747334447147075e-08,4.135849114247289e-05,8.650770740492074e-05,-0.10127777827651281
C5_qwen3,combined,5,period,2024-2025,16617,0.0055583158045900884,-0.8751629999771344,0.3814978720960882,-9.241797133283665e-06,2.3415769653342363e-05,-0.09094095109263194
C5_qwen3,combined,10,all,ALL,32934,-0.11362489480911504,4.12729879460706,3.6795172949428314e-05,-0.00014518725082623298,-5.0297760648226964e-05,-0.0025202361675488827
C5_qwen3,combined,10,vol_regime,high,10978,-0.23985765053743485,5.285210710388621,1.2796779883372273e-07,-0.0003243527849490667,-0.000149506676126754,-0.018500740557152784
C5_qwen3,combined,10,vol_regime,low,10978,-0.014885607982692853,0.29159262277330866,0.7706036265195921,-8.798972725860178e-05,7.259224074396286e-05,0.021502073344449046
C5_qwen3,combined,10,vol_regime,mid,10978,-0.06116422096786405,1.228556824888993,0.2192643500931744,-0.00013133339594849285,3.326662244314309e-05,-0.007174494716586946
C5_qwen3,combined,10,period,<=2022,8215,0.11010462260091003,-1.5153534515163842,0.12972139754717818,-1.768949038963679e-05,0.00019666001286098526,0.018149097693873323
C5_qwen3,combined,10,period,2023,8215,-0.3430396216825629,6.569429922397388,5.358248485043224e-11,-0.0003722210174310436,-0.00020263515910857473,-0.007439440451056434
C5_qwen3,combined,10,period,2024-2025,16504,-0.10447015703714105,3.0589051965072502,0.002225034599294229,-0.00016363637959683713,-3.4201547142405215e-05,-0.008719917256068448
C5_qwen3,combined,20,all,ALL,32634,-0.4139359230422862,6.111833987491474,9.960664946121793e-10,-0.00035751189424283107,-0.0001823479414908886,-0.06747760841119851
C5_qwen3,combined,20,vol_regime,high,10878,-0.7247872715684579,6.420276113008251,1.4169574602384216e-10,-0.0007277878070344857,-0.00038520103182853953,-0.06824010315856961
C5_qwen3,combined,20,vol_regime,low,10878,0.009875050294909232,-0.07658937662303451,0.9389516189983881,-0.0001329395550126866,0.00015309122120686877,-0.07220495338011082
C5_qwen3,combined,20,vol_regime,mid,10878,-0.4188154473367804,3.509020151206248,0.0004515789223019121,-0.00041391979141974366,-0.0001192839763890642,-0.062275970899284765
C5_qwen3,combined,20,period,<=2022,8201,-0.01500042840685386,0.08729422649607009,0.9304397746016179,-0.0001896931623251949,0.00017446540024181092,-0.003131759572987606
C5_qwen3,combined,20,period,2023,8205,-0.5051900040429631,3.8955644391482975,9.874866539037595e-05,-0.0004902006020358428,-0.0001609863469583728,-0.1283978483485501
C5_qwen3,combined,20,period,2024-2025,16228,-0.5182033673625798,5.907435650944611,3.5442167707505546e-09,-0.0005077732395389437,-0.00025425437159717,-0.06382626219126868
D2_gated_fusion,combined,5,all,ALL,33060,0.21758416171245717,-5.656951601410244,1.5535652469102767e-08,0.00017128828478153276,0.00036526203222014494,0.03248864980842857
D2_gated_fusion,combined,5,vol_regime,high,11019,0.6909644840812501,-10.204492745046686,2.428770516789885e-24,0.000714464218676664,0.0010447396824895846,-0.001726426967248304
D2_gated_fusion,combined,5,vol_regime,low,11021,-0.09867704315950539,1.4450667786579556,0.1484675630922214,-0.00028670607229736933,5.606766323231686e-05,0.061943315732604094
D2_gated_fusion,combined,5,vol_regime,mid,11020,0.0468850354724822,-0.6942402720475366,0.4875461768288715,-0.0001018648992814495,0.00021770157464442378,0.03798095012781832
D2_gated_fusion,combined,5,period,<=2022,8224,0.34287467067904653,-3.7093505687802057,0.00020916047563349096,0.0001764120864107069,0.0005813124372713675,0.08151771569951018
D2_gated_fusion,combined,5,period,2023,8219,0.23383333686398133,-3.3464615591949856,0.0008221715639237236,0.00011190028151057982,0.0004517912540414297,0.015051019548976472
D2_gated_fusion,combined,5,period,2024-2025,16617,0.15916585127590915,-3.07232304429838,0.0021274327484975654,8.188907843210176e-05,0.0003436943658936074,0.020093986236903377
D2_gated_fusion,combined,10,all,ALL,32934,-1.253458349821032,9.96806053765516,2.2696756884570958e-23,-0.0013120922918913105,-0.0008841237249420501,-0.023128438174956096
D2_gated_fusion,combined,10,vol_regime,high,10978,-1.7391312788043891,8.454835269037607,3.1483177778408485e-17,-0.0021275394326191605,-0.0013178440555063281,0.055660897552619486
D2_gated_fusion,combined,10,vol_regime,low,10978,-0.5266999958857972,2.1934066060372532,0.02829899493202579,-0.0008254263038138465,-4.289804242426465e-05,-0.09594915620979941
D2_gated_fusion,combined,10,vol_regime,mid,10978,-1.3916561589087089,6.044048217099932,1.5517678489210393e-09,-0.0015338527715815624,-0.0007821582148908709,-0.04490086713863647
D2_gated_fusion,combined,10,period,<=2022,8215,-0.2634216974401846,0.7769077233795306,0.4372355864534258,-0.0007032688469590867,0.0003214872401423402,-0.2255229040132069
D2_gated_fusion,combined,10,period,2023,8215,-1.35782883399309,5.568614323615791,2.6487184393898994e-08,-0.0015235819551311805,-0.0007276921796081031,0.005129040221686729
D2_gated_fusion,combined,10,period,2024-2025,16504,-1.607234143313599,10.560420898494023,5.502524486059368e-26,-0.001827309444759947,-0.00126157304873793,0.04619841790041877
D2_gated_fusion,combined,20,all,ALL,32634,-0.6277516888657134,21.536376113168956,3.661641621252397e-102,-0.000450199494051344,-0.0003752346109088613,-0.09542918518646333
D2_gated_fusion,combined,20,vol_regime,high,10878,-0.7811298951707535,15.291745147811287,3.0283545130921612e-52,-0.0006756464085151965,-0.0005227349359327947,-0.09179044579813991
D2_gated_fusion,combined,20,vol_regime,low,10878,-0.5273224325373407,9.11198398567004,9.505956992742343e-20,-0.0003670192930745183,-0.00023760375182004008,-0.08478353175659238
D2_gated_fusion,combined,20,vol_regime,mid,10878,-0.5319024675608157,9.828806967326571,1.0518866144625744e-22,-0.0004062714838137288,-0.0002689867264690038,-0.10948133235962718
D2_gated_fusion,combined,20,period,<=2022,8201,-0.7035806364257255,10.390621170206932,3.9164028079406636e-25,-0.00043650059776108037,-0.0003002471567247156,0.06375977141013402
D2_gated_fusion,combined,20,period,2023,8205,-0.41798951009207896,7.986167789264292,1.5807366892074456e-15,-0.0003339297081871601,-0.00020009919173775018,-0.15248345686995754
D2_gated_fusion,combined,20,period,2024-2025,16228,-0.6931807338316107,17.39244442935326,3.823750451700805e-67,-0.0005629820222610144,-0.0004502644281304043,-0.12789082509669603
